ds,y,yhat,yhat_lower,yhat_upper
2021-11-19,1587718.32,1380815.283261064,1116091.5096793422,1644665.6392023193
2021-11-20,1373812.35,1385230.293127532,1127436.5055409144,1648841.8868068866
2021-11-21,1265778.85,1400524.1298303048,1140582.1548345333,1667898.7296628654
2021-11-22,1574704.8900000001,1382471.9112933443,1105723.2905625182,1646529.707318297
2021-11-23,1338629.78,1404178.557322092,1136218.2248602952,1667286.2226741698
2021-11-24,1725318.79,1392325.9311648544,1097456.1134139863,1670779.9893104595
2021-11-25,1251423.9,1384004.004555747,1102263.2374546006,1655452.1138798676
2021-11-26,1469184.56,1362432.6034135104,1098207.5639325785,1614629.5205623007
2021-11-27,1311572.73,1365779.1415873466,1108710.4361262736,1620262.7560060767
2021-11-28,1673112.18,1380383.0390985196,1108873.0118201447,1676251.6589037413
2021-11-29,1278454.12,1362021.4122433355,1083074.9062219206,1635152.7887687928
2021-11-30,1769721.03,1383790.0469319203,1105147.0592265807,1658026.1856265152
2021-12-01,1061046.8,1372350.938080371,1100720.562974563,1664337.8790504402
2021-12-02,925634.92,1364764.1863770534,1093635.4301829145,1626895.8723602241
2021-12-03,1082328.76,1344210.7869552705,1073941.2956587004,1617919.5815316003
2021-12-04,1218658.6,1348811.6850303868,1064826.180333425,1598888.815197513
2021-12-05,1563817.88,1364853.7539050872,1102010.0886854916,1632535.657061755
2021-12-06,1096292.8800000001,1348057.2341839797,1070874.1435854095,1623902.45175933
2021-12-07,1390730.96,1371458.5910268591,1104319.844256758,1653771.0257036677
2021-12-08,1192076.35,1361660.0133539808,1079738.3997413935,1646835.7578334317
2021-12-09,1449799.17,1355663.2848436441,1086060.490363386,1627478.769503321
2021-12-10,1175334.02,1336594.499085428,1050030.6828162982,1592512.9200925964
2021-12-11,1424513.83,1342524.9329880066,1070495.6624999621,1622386.360933904
2021-12-12,1236888.71,1359698.6759881007,1076016.607595692,1613685.7660571486
2021-12-13,1258192.3699999999,1343801.500922705,1077535.8082416912,1609071.7358462568
2021-12-14,1438139.65,1367844.8869704837,1100429.4212370305,1634983.0172035168
2021-12-15,1523785.72,1358416.3801492294,1074774.152717927,1625759.990919735
2021-12-16,1278903.49,1352513.9920236794,1079754.4532471253,1613195.5418871816
2021-12-17,1447700.35,1333271.08998715,1063540.242359846,1614125.8372523282
2021-12-18,1221748.98,1338777.0850550903,1067263.127967312,1615484.7469260953
2021-12-19,1421087.14,1355304.5177141791,1084785.370913606,1635511.4071440308
2021-12-20,1411713.31,1338577.0418372862,1057434.9181210098,1611063.977278023
2021-12-21,1092858.7,1361652.242007303,1119968.212536499,1624271.2995624584
2021-12-22,1462137.53,1351170.504788537,1087356.4004781703,1618104.1720174162
2021-12-23,1305287.58,1344187.6887658606,1081205.9072513832,1611975.3152895316
2021-12-24,1619449.18,1323898.0987191284,1055874.836786833,1578546.3579007739
2021-12-25,1164488.79,1328453.1281900157,1065083.3516851407,1610834.4167569382
2021-12-26,1527428.03,1344186.2338848573,1059724.3073737072,1629296.3600228794
2021-12-27,1166961.49,1326878.8075382945,1045856.1387883802,1599326.4762648868
2021-12-28,1417065.48,1349640.9469164517,1084522.9082880912,1628989.9419956305
2021-12-29,1530876.09,1339158.4115598223,1082783.134525086,1607421.7197175326
2021-12-30,1466211.19,1332523.569867986,1058527.4411835235,1629857.626198339
2021-12-31,899311.86,1312956.8994982585,1038197.9750833826,1588173.386837545
2022-01-01,963649.03,1318624.4549849336,1039847.5929307892,1603886.3051459242
2022-01-02,1341525.91,1335862.0071511753,1061218.7875953792,1600680.7547918616
2022-01-03,1085748.49,1320440.4512037067,1053843.7220244843,1601412.9824074686
2022-01-04,1974894.83,1345446.5055565007,1066986.234403651,1605875.7684409705
2022-01-05,1483446.71,1337529.9957067913,1058738.639048783,1602327.9924170438
2022-01-06,1283589.22,1333735.5264701252,1072422.0819533544,1620973.164217193
2022-01-07,1333963.81,1317225.089188973,1026941.9936816343,1577722.5500503317
2022-01-08,1546581.92,1326096.9907360163,1058364.4981136043,1610429.988963423
2022-01-09,1460391.66,1346611.7707439223,1085467.95390644,1637820.5957711663
2022-01-10,1174992.03,1334459.6557773068,1072978.8340483357,1620815.4325186512
2022-01-11,987435.4,1362643.5156023568,1088672.256072415,1616244.4946149457
2022-01-12,1732364.11,1357728.5518680546,1082436.5860124703,1641960.0989084376
2022-01-13,1401630.01,1356676.4531956948,1090811.5719618993,1613844.8005780922
2022-01-14,1059457.6199999999,1342570.490677382,1110199.6444752733,1613262.5615954027
2022-01-15,1374874.2,1353436.8667937294,1086270.4337992123,1620120.7770643116
2022-01-16,1619000.85,1375472.9113850815,1096358.9703015904,1638332.066407939
2022-01-17,1568748.05,1364316.6035155552,1093858.6328666653,1627696.6768660035
2022-01-18,1275420.36,1392931.3202454355,1116637.3035472957,1671937.4398442816
2022-01-19,932304.79,1387856.9849789683,1129931.0713174199,1644225.2094612892
2022-01-20,1089528.58,1386045.3011855404,1097258.2912950688,1656108.3620658722
2022-01-21,1118938.56,1370585.5075496938,1093173.7346909468,1653381.2225054342
2022-01-22,1232869.49,1379525.941333312,1106755.3457425442,1630589.592635952
2022-01-23,1341357.13,1399101.9899042777,1129088.1219753383,1664075.5560874275
2022-01-24,1298661.66,1385004.9089184392,1101041.542964844,1644434.7404608915
2022-01-25,1707638.07,1410265.4205903264,1131038.7522403453,1683885.0381162306
2022-01-26,1128863.49,1401503.290883106,1121970.0668890867,1682663.8555589528
2022-01-27,1473938.76,1395760.6095316822,1133414.4998507597,1671087.0277759463
2022-01-28,1292995.61,1376225.258762189,1105373.7192689725,1614254.0016491981
2022-01-29,1099429.75,1381049.917449399,1126785.813011742,1651752.9779659777
2022-01-30,1339057.55,1396577.2491870138,1117492.4998066265,1656048.5028069601
2022-01-31,1640868.89,1378605.8279689578,1106463.9553668306,1639837.2056087558
2022-02-01,1339183.53,1400270.7947254286,1129601.9330387607,1670463.4619585453
2022-02-02,1464777.93,1388290.5257221567,1134854.6997431093,1645144.287190653
2022-02-03,1656651.6199999999,1379797.1189508606,1103743.2762706373,1630024.9249630773
2022-02-04,1573331.77,1358057.2642865325,1105852.8405078433,1635447.8463150838
2022-02-05,1394883.76,1361288.9194626755,1083743.137764729,1627295.7001072073
2022-02-06,1036033.8,1375884.5088656906,1098730.5053049657,1659128.2234448136
2022-02-07,1208781.3,1357675.2585711598,1100081.340959658,1632056.767795653
2022-02-08,1188950.81,1379810.7100306505,1091254.1206220726,1628260.5192896936
2022-02-09,1429895.67,1369004.7305215085,1096263.0093351505,1650881.0919516187
2022-02-10,1329225.16,1362365.8503885255,1079653.060644018,1641227.7495040682
2022-02-11,1499851.35,1343118.502756461,1068199.2290137487,1616204.6085468295
2022-02-12,1431920.56,1349420.5832836058,1073757.6511720612,1618904.258625607
2022-02-13,1660896.3699999999,1367588.0280881166,1093217.9762283734,1622165.0548733128
2022-02-14,1586285.0,1353360.990449837,1093613.7370619664,1624681.8838441
2022-02-15,1516024.94,1379785.612718953,1130429.8783328498,1644109.603263987
2022-02-16,1240604.54,1373462.6536201355,1082589.8227827298,1649380.148277355
2022-02-17,1122725.81,1371380.7326330573,1092128.1480500966,1640575.3837858133
2022-02-18,1216600.21,1356640.6902090032,1094688.985203802,1622615.3070612373
2022-02-19,1515171.69,1367276.397981197,1106750.0241874368,1640224.4927627842
2022-02-20,1728631.36,1389482.629498358,1121361.5930928476,1648961.8231134058
2022-02-21,1429996.92,1378884.4826936573,1121874.8254512534,1654771.1366560832
2022-02-22,1342293.6199999999,1408422.2618304125,1132641.2975616902,1689392.1601852486
2022-02-23,1318388.95,1404602.9935957228,1148099.412818859,1687612.8372567925
2022-02-24,1394915.37,1404336.2590683377,1167876.6372851836,1685289.252768719
2022-02-25,1575791.38,1390660.7681834735,1112895.5698907222,1652573.9481781612
2022-02-26,1496058.67,1401566.9485728613,1131251.7843456767,1680067.3917594855
2022-02-27,1642122.34,1423226.1086576912,1164525.3192221648,1697116.3202872484
2022-02-28,1485725.83,1411260.6286397758,1130540.2593444185,1692457.1941869238
2022-03-01,1113013.78,1438629.063747919,1150535.4340310306,1715017.4984324982
2022-03-02,1867980.26,1431877.3258971323,1152037.01411682,1685418.9784651534
2022-03-03,1428868.06,1427973.6321520586,1156784.8960913483,1692698.7783421786
2022-03-04,1459692.07,1410033.6683060986,1139514.3430179371,1685116.2687776566
2022-03-05,1576278.75,1416141.2756293789,1138953.9269214557,1688401.4597284375
2022-03-06,1733576.02,1432575.2703495356,1170539.7303030712,1705622.0482257402
2022-03-07,1906668.67,1415076.9113840617,1146570.9916679112,1704989.4313710402
2022-03-08,1766505.72,1436731.97304635,1175795.109196949,1719713.838581719
2022-03-09,1216592.83,1424218.6697729009,1136513.177359108,1685810.0794619964
2022-03-10,1437105.87,1414639.208454303,1126027.2783933443,1702488.2281641548
2022-03-11,1256746.69,1391241.5077812395,1129019.7374916263,1658956.0373439428
2022-03-12,1380733.56,1392236.4851861042,1145283.7996365067,1680541.5171756463
2022-03-13,1350919.21,1404021.612131229,1138782.481822207,1686884.7907220689
2022-03-14,1354407.12,1382445.341260122,1101272.756970538,1627083.7723038667
2022-03-15,1497262.19,1400686.4433974496,1113527.907768171,1656890.3755591458
2022-03-16,1287762.05,1385499.574856495,1126478.1967810392,1654037.7090257073
2022-03-17,1587644.34,1374044.9134952307,1097964.0061974858,1643356.7493948028
2022-03-18,896060.63,1349608.4537381637,1051478.8798562114,1606398.1851287668
2022-03-19,1151318.93,1350418.3984392982,1089656.8540668814,1655604.0168007934
2022-03-20,1398670.94,1362868.3713313513,1094901.199032354,1636799.084065718
2022-03-21,1111767.27,1342782.060978751,1060646.216572253,1600721.513711757
2022-03-22,1504147.33,1363293.326969044,1076482.7217030951,1648461.669457317
2022-03-23,1171221.59,1351093.0660038216,1068407.5089603786,1634071.5657642852
2022-03-24,1544288.19,1343260.6393147197,1086031.1513875355,1617032.3821458726
2022-03-25,1315868.07,1322986.4012208981,1060219.7842114603,1586393.150109576
2022-03-26,1928750.02,1328390.7043717979,1075476.6211075748,1604822.201665427
2022-03-27,1070652.21,1345750.032913026,1077878.9223417512,1626407.9738436693
2022-03-28,1536461.82,1330764.7938424328,1050050.3683563843,1600288.5631249764
2022-03-29,1296130.3,1356442.710758533,1069441.061408913,1625275.484477206
2022-03-30,1482514.04,1349349.0276540865,1089508.1587057232,1616075.9671194165
2022-03-31,1451557.21,1346441.2332100705,1077560.2083350264,1601446.9742140556
2022-04-01,1232621.08,1330794.755991561,1035136.2122113879,1581523.816700532
2022-04-02,1074444.55,1340424.9207072344,1053671.985332797,1618956.4531770374
2022-04-03,1218987.21,1361515.737770939,1084902.7360662657,1654784.1164033257
2022-04-04,1008846.2,1349689.9859806576,1079173.1046159014,1616570.047241866
2022-04-05,1638266.92,1377894.4725367653,1121538.7873869392,1636289.2569942335
2022-04-06,1490299.47,1372651.630153316,1115346.036337494,1641966.078373703
2022-04-07,1796828.68,1370895.1271816052,1091338.2356656343,1628747.213096482
2022-04-08,1397586.65,1355695.9208657504,1061916.3056219562,1627130.11081371
2022-04-09,1395609.41,1365084.038353555,1111205.3294253075,1640387.6166454344
2022-04-10,1023255.77,1385276.6669857588,1119569.876884324,1652385.2849435518
2022-04-11,1303080.19,1371947.0374429165,1102415.8817611064,1670941.6416013567
2022-04-12,1663633.76,1398108.021469753,1122998.650279725,1675641.7811433384
2022-04-13,1287177.04,1390361.6540383834,1113975.2949287968,1677385.5452679936
2022-04-14,1108285.94,1385732.3171056998,1113656.6834845655,1660629.751653227
2022-04-15,1239535.19,1367390.0856732172,1101076.1565110248,1640752.0486503087
2022-04-16,1337274.53,1373469.5986723315,1103938.0850566735,1650008.9153793743
2022-04-17,1497405.35,1390295.119185135,1117716.0915463658,1693670.071849918
2022-04-18,1606566.77,1373646.3532892908,1108803.7154081261,1646321.4230534553
2022-04-19,1308972.84,1396639.0352528899,1129314.8258591327,1674358.8158200195
2022-04-20,1142558.58,1385971.5728304617,1118358.7050298646,1675082.0388843676
2022-04-21,1548662.39,1378755.569237126,1074507.2765716016,1652734.076472163
2022-04-22,1185369.07,1358236.795261936,1087746.6463414363,1622952.6686972626
2022-04-23,1461452.21,1362612.0381265276,1084635.1925851596,1621060.7810653725
2022-04-24,1262203.45,1378252.5452612108,1104939.2883733483,1626112.3779143402
2022-04-25,1324618.46,1360968.674095383,1083682.9895878814,1640798.6609140777
2022-04-26,1527586.58,1383889.7844461212,1116926.7847811847,1637643.6823348787
2022-04-27,1525941.3800000001,1373710.6824417412,1094922.410093103,1626475.0435724503
2022-04-28,1255233.21,1367522.4337460322,1090150.1379068876,1637581.2278039448
2022-04-29,1293586.02,1348534.1068064314,1081018.75424337,1629756.5622144868
2022-04-30,1256447.78,1354890.8465328442,1081602.4465855234,1626109.7858018714
2022-05-01,1592146.8,1372898.9577649229,1074957.062062105,1659257.5565865375
2022-05-02,1226930.85,1358292.5593969093,1096421.0438981818,1629843.2725407581
2022-05-03,1582043.27,1384115.7856085184,1128381.0717334324,1634765.210810894
2022-05-04,1241660.35,1376971.7748909418,1122787.0330434826,1648951.0510574656
2022-05-05,1632265.45,1373856.1902693377,1107012.5850677125,1637688.2469505602
2022-05-06,1350155.3,1357881.7531302464,1115397.8285612306,1641143.1285235428
2022-05-07,1169133.47,1367099.1110795094,1076040.1317359044,1641056.8628271292
2022-05-08,1634029.3599999999,1387724.6396497088,1094716.73211165,1649026.259829779
2022-05-09,949516.24,1375409.662431698,1097230.2782510642,1644117.1859867857
2022-05-10,1453287.98,1403124.9942733683,1121198.8887957812,1670137.9074647352
2022-05-11,1581576.48,1397411.9838243825,1136122.7946123318,1688351.5178454907
2022-05-12,1329842.91,1395217.7430520174,1115340.632787718,1654882.5098994388
2022-05-13,1519263.18,1379621.0006827756,1089133.1643095892,1657688.3992753814
2022-05-14,1091271.9,1388653.866025539,1116318.0661446333,1658794.2946060335
2022-05-15,1318644.74,1408530.0815556196,1143250.8931559757,1689768.6606021265
2022-05-16,1524198.59,1394914.239878873,1102133.4989739764,1651021.3709321842
2022-05-17,1611712.75,1420805.874301268,1147726.642480717,1680830.163368916
2022-05-18,1576015.33,1412789.6162363589,1140959.6860479636,1686202.773893188
2022-05-19,1559033.34,1407869.1363432803,1117009.1766459197,1684357.4178191787
2022-05-20,1017859.64,1389191.3467992735,1109291.5047892823,1668248.6122300697
2022-05-21,1388110.46,1394866.2015467316,1095467.3988751636,1658650.4693582265
2022-05-22,1646070.28,1411192.7316776477,1120819.0553579773,1683023.8326748908
2022-05-23,1821443.16,1393925.8569851348,1136002.3692734968,1672702.5194722344
2022-05-24,1168125.46,1416157.9529970144,1160329.1374681282,1690919.3120076505
2022-05-25,1575019.97,1404566.4394392776,1134237.408761665,1681049.4502284334
2022-05-26,1215176.57,1396245.1802369347,1115370.4522413942,1670004.2935009517
2022-05-27,1630048.4,1374426.2440624982,1108801.818131054,1651612.991639254
2022-05-28,1267718.03,1377297.4302257786,1125435.547380626,1644325.9204639292
2022-05-29,1445271.6199999999,1391226.2594440593,1131200.423391337,1666039.1944631033
2022-05-30,1436128.39,1372025.0255878353,1106506.357418929,1622142.9874241257
2022-05-31,1319730.46,1392830.9339613782,1131970.497965654,1674559.1507692488
2022-06-01,1320157.53,1380352.6282459297,1121396.31087452,1651297.229357245
2022-06-02,1476954.45,1371700.9214061636,1112701.3229730506,1641738.2891592146
2022-06-03,1550524.02,1350110.2931631275,1076255.8181249124,1632389.1747626807
2022-06-04,1055516.48,1353756.560571088,1085353.81540146,1620555.5768704135
2022-06-05,1393916.23,1368981.4112143714,1109489.6276797708,1643191.4321139827
2022-06-06,1199113.93,1351558.373770348,1062057.2832292172,1631166.0765438657
2022-06-07,1667192.29,1374574.219575045,1095423.769692132,1658849.8547220665
2022-06-08,1534247.39,1364677.0558915278,1095540.4618405958,1625391.109515237
2022-06-09,1725396.86,1358908.8765737133,1078226.7840398971,1619705.2657766766
2022-06-10,1373233.02,1340429.076497619,1053711.2158393834,1625027.812982633
2022-06-11,1327334.74,1347334.275171897,1069514.617716381,1636786.141849662
2022-06-12,1219049.17,1365885.0748894631,1098405.3893836332,1652278.0597394027
2022-06-13,1536225.09,1351774.262898071,1067436.375057772,1615935.2133160047
2022-06-14,1168369.8599999999,1378010.386790433,1093923.2588005643,1632955.1719786723
2022-06-15,1648092.65,1371167.9020991898,1084970.538539304,1639161.0588478756
2022-06-16,1648638.33,1368221.60057862,1100272.9786583374,1636830.6437924244
2022-06-17,1004040.63,1352271.7744810672,1095862.8061941976,1604724.8575119486
2022-06-18,1064197.13,1361365.418747752,1103300.607771509,1658364.2834328704
2022-06-19,1351348.25,1381724.0617493931,1126465.8543111763,1651091.4484146128
2022-06-20,1362981.05,1369012.7090079992,1117965.1267958882,1639826.8465311527
2022-06-21,939715.34,1396223.8143459705,1128475.9165962744,1663046.3798134935
2022-06-22,1248729.72,1389927.4732863314,1104403.202701217,1655575.4870772823
2022-06-23,1226846.35,1387105.5535921648,1115934.7057558033,1655544.7456864382
2022-06-24,1258298.16,1370876.2348871315,1103038.3905668738,1634852.6711518737
2022-06-25,988913.99,1379314.2854889873,1101438.8437927426,1657095.1056512573
2022-06-26,1401532.82,1398677.7019582544,1131373.6009304882,1692589.7045703423
2022-06-27,1409252.3800000001,1384675.2381290752,1107667.6140170712,1644157.8911212091
2022-06-28,1941298.41,1410348.7864814438,1132292.2284948374,1691408.4421058393
2022-06-29,1568669.69,1402321.8596046972,1123047.8053473504,1664135.7772279545
2022-06-30,1429923.25,1397631.9423939222,1120526.4063404023,1657703.9023869326
2022-07-01,1406661.3699999999,1379453.2438030343,1112863.8429526966,1669813.9957565062
2022-07-02,1406945.36,1385915.2321501214,1102204.324525082,1649588.3545497374
2022-07-03,1410652.52,1403327.633737758,1137956.699485488,1664390.7406549018
2022-07-04,1116822.2,1387446.4706651592,1139581.4028313,1647332.8376232742
2022-07-05,1758842.67,1411355.1450736208,1145187.9950646446,1683741.1454922804
2022-07-06,1948907.3800000001,1401711.8547626848,1118567.2144585107,1683994.0585204687
2022-07-07,1635409.88,1395581.1401230164,1110018.5771117036,1663825.0825287844
2022-07-08,1096825.47,1376156.1116821966,1123494.4039714625,1659675.8222558047
2022-07-09,1221604.11,1381576.7537452134,1078667.726657588,1641708.9767250638
2022-07-10,1829279.1500000001,1398154.9849784316,1118040.7114265477,1644735.2216238233
2022-07-11,1267644.31,1381641.044476708,1093431.6910234753,1632420.6777966116
2022-07-12,1413679.39,1405105.1932121874,1146326.7567192472,1685341.41316208
2022-07-13,1530915.16,1395185.9902408582,1133906.7091538247,1657345.8378913824
2022-07-14,1305300.31,1388922.9103381096,1116353.2129581512,1665403.581542084
2022-07-15,1113260.98,1369479.812558891,1103309.4831814195,1654945.405755145
2022-07-16,1391788.82,1374964.6101966037,1118815.1468821578,1641791.2511045786
2022-07-17,1149674.58,1391655.7742679445,1129763.8831870367,1649046.320842456
2022-07-18,1704897.38,1375270.1882054491,1084606.773121447,1652928.2064485159
2022-07-19,1516200.32,1398846.292324892,1129455.4353117712,1674475.1516735742
2022-07-20,1210159.62,1388993.7272892145,1131791.0930448053,1689483.5854881308
2022-07-21,1063496.37,1382727.1958788254,1108377.9881199482,1656021.6308327
2022-07-22,1269201.82,1363191.0095180785,1068689.27658416,1622257.00571136
2022-07-23,1211290.0,1368479.6326765365,1107767.41034726,1648348.8586274975
2022-07-24,1103586.98,1384864.8268032137,1122735.9692120864,1634416.9066358795
2022-07-25,1621885.53,1368063.888869016,1094688.6627088874,1646958.1996787565
2022-07-26,1328821.73,1391122.9090601862,1112439.5202706703,1657735.4991280083
2022-07-27,1270466.0,1380666.2518543645,1128893.614618806,1658649.3975180553
2022-07-28,1461813.49,1373729.9839991084,1110190.6557324822,1643715.6470776354
2022-07-29,1317038.35,1353485.7291203334,1082071.0509362246,1610047.1183246602
2022-07-30,1238307.34,1358060.2840148848,1080071.8871206592,1631470.79892614
2022-07-31,1346693.03,1373761.6281849751,1096389.786677779,1650162.9911727298
2022-08-01,1520016.61,1356345.8586180236,1066606.8499546582,1617632.0882981175
2022-08-02,1635573.83,1378899.017137076,1108604.8780793704,1637781.316089908
2022-08-03,1520186.83,1368085.0618482642,1100363.296932871,1624988.1870291496
2022-08-04,1128094.2,1360977.7565047028,1080297.7197221885,1626881.8724915644
2022-08-05,1315868.7,1340783.0092289299,1074853.7569964984,1633430.5632215498
2022-08-06,1500443.01,1345657.0471259078,1100561.6519724105,1625518.1585294183
2022-08-07,1335945.87,1361931.107950101,1098184.020028706,1634074.8053290406
2022-08-08,960914.79,1345377.226953876,1093596.6725077685,1621946.1041743285
2022-08-09,1480660.85,1369089.1274195358,1095310.7256508085,1633694.7785939276
2022-08-10,1507470.9,1359729.501267495,1096311.9545458474,1626806.8371089657
2022-08-11,1403879.1300000001,1354361.4809791243,1069376.50583539,1637783.8866016667
2022-08-12,1258992.73,1336170.853318437,1060984.8911645699,1618687.5283933203
2022-08-13,1081416.7,1343284.411384729,1067587.850489791,1627586.1073871274
2022-08-14,1300246.86,1361995.126723063,1076270.4446776502,1650652.0346731106
2022-08-15,1392322.32,1348028.710653725,1066954.054603963,1635495.639159253
2022-08-16,1307409.77,1374425.5550123104,1100324.0257154552,1644210.2874703042
2022-08-17,1205753.27,1367789.3115311982,1073764.1074623112,1643606.9606199046
2022-08-18,1580127.76,1365119.875841762,1103953.5656782368,1642661.0102959774
2022-08-19,1570245.29,1349537.2842417615,1088393.3013859235,1626022.186300565
2022-08-20,2068397.4,1359101.8715790736,1092888.7571148379,1629591.086886272
2022-08-21,1255811.1,1380041.3193759772,1127004.0906609762,1648934.4521099313
2022-08-22,964264.46,1368019.107909133,1098101.4778073474,1621450.7439080442
2022-08-23,1562376.21,1396018.3058032177,1131681.4566898434,1667314.1266591505
2022-08-24,1018757.9,1390591.9002712625,1117668.008387086,1649495.0300800002
2022-08-25,1470122.77,1388697.3801190923,1110143.2739738482,1660650.682876439
2022-08-26,1257202.96,1373422.0297092672,1100938.943736188,1621808.6368651928
2022-08-27,984989.44,1382804.2376055862,1137891.8339489838,1672385.2005291707
2022-08-28,1468025.44,1403061.4115020032,1141436.64506252,1679854.0842364975
2022-08-29,1242038.92,1389858.9832692875,1119918.4125046276,1658253.1249877235
2022-08-30,1783361.9,1416194.4170552914,1162593.3513426343,1681731.0583492976
2022-08-31,1293116.19,1408647.412503263,1117332.0469027907,1650522.1238076317
2022-09-01,1324339.97,1404214.0142373552,1137553.271470065,1667545.0703822824
2022-09-02,1549909.69,1386031.095005377,1116919.0041119123,1695967.5775851442
2022-09-03,1537516.61,1392196.535499886,1127167.5997660924,1674536.4928307727
2022-09-04,1175222.13,1408995.7209704437,1149242.5853241382,1680414.514726906
2022-09-05,1198208.65,1392168.876059041,1121753.8676335341,1662556.5647451603
2022-09-06,1483553.36,1414793.1957743296,1140072.862525319,1686318.3711299775
2022-09-07,1171125.4,1403531.0161483958,1133873.333792691,1694400.9270333594
2022-09-08,1474681.19,1395461.7920935992,1100740.184501242,1664794.5022510195
2022-09-09,1377709.75,1373804.4094978312,1078573.3369604808,1642132.5249871982
2022-09-10,1437976.68,1376735.215771812,1119537.7147001254,1651346.6151309814
2022-09-11,1332195.07,1390612.4499106582,1132054.9112686703,1658834.2975075073
2022-09-12,1473821.45,1371241.652416675,1080990.7721341504,1654802.6826267366
2022-09-13,1138182.37,1391756.068146819,1122964.5594976647,1654675.0655266899
2022-09-14,1388709.04,1378863.3353729255,1091786.8368655695,1659866.785899843
2022-09-15,1718203.25,1369676.2714366878,1090037.0218234574,1614733.3699450754
2022-09-16,1430137.63,1347434.3167397913,1087753.5565206101,1608097.6038394878
2022-09-17,1462255.52,1350321.0467795667,1101583.2223874354,1621453.7015282197
2022-09-18,1464991.46,1364688.44880322,1081908.5136292742,1615833.830407622
2022-09-19,1129632.58,1346322.5484731866,1084468.1146373237,1605340.9167117707
2022-09-20,1175848.3599999999,1368324.3940019894,1106251.8774295219,1642284.1472437894
2022-09-21,1352250.27,1357357.674930839,1091048.0721675649,1619604.3493515458
2022-09-22,1137719.51,1350480.7597531811,1087769.8339513494,1620412.0647587124
2022-09-23,1239486.16,1330869.6786172164,1073831.1614921833,1606165.3247762637
2022-09-24,1567011.55,1336637.417006491,1072895.5955782228,1631748.188514138
2022-09-25,1303764.02,1354060.1661180812,1090048.023491116,1620601.338966856
2022-09-26,990070.29,1338845.0589129264,1054662.8236785925,1599371.7424572175
2022-09-27,1146327.81,1364013.3389484382,1113061.3056760621,1657762.1932036332
2022-09-28,1590412.01,1356150.1766574916,1064191.2486943942,1622856.8402225222
2022-09-29,1259993.65,1352238.8544178905,1094074.40198243,1613999.9497859
2022-09-30,1039070.63,1335385.7852859877,1070056.778251392,1617569.1023040153
2022-10-01,1121280.69,1343641.6732231686,1073406.0450746703,1637855.4265814638
2022-10-02,1706995.57,1363229.407454738,1108152.626663408,1641782.1651553572
2022-10-03,904682.54,1349813.1733961946,1076022.9259792322,1638952.658514859
2022-10-04,1553684.1300000001,1376382.688630736,1120468.0890845896,1644680.7882889137
2022-10-05,1721982.5,1369503.7490041123,1109223.7934969102,1645013.4396441455
2022-10-06,1046161.95,1366152.7864897521,1100057.231934275,1645109.2431461324
2022-10-07,996227.99,1349441.8944765995,1065586.5051374312,1603600.9029397026
2022-10-08,998199.47,1357439.6298220556,1088373.795225774,1610335.9461356068
2022-10-09,1717492.12,1376398.1965069938,1086200.5545752968,1634328.18806897
2022-10-10,1487329.81,1362021.5158373925,1102268.592037126,1632838.5654877007
2022-10-11,1287978.19,1387348.1238212208,1102198.3518756044,1656691.541039747
2022-10-12,1200529.17,1379000.1216156222,1091840.5758450055,1657546.7821668363
2022-10-13,1169128.19,1374015.9289829484,1101196.8715758729,1631199.6029100257
2022-10-14,891624.77,1355573.3507263327,1088379.5905327464,1636852.1607986297
2022-10-15,1160732.76,1361808.3241710742,1105848.880034694,1648493.3339667835
2022-10-16,1533286.45,1379040.0139263952,1105549.7047004045,1639742.6322640078
2022-10-17,1205263.72,1363036.8211070911,1099008.0092359334,1658194.5619522166
2022-10-18,1311225.06,1386897.3088832877,1116606.5793848257,1645532.7394744395
2022-10-19,1240995.65,1377297.3286663082,1105689.056420771,1637129.891028179
2022-10-20,1640731.15,1371321.1507339114,1094573.0575750745,1638573.9647584558
2022-10-21,1208853.44,1352183.157001557,1089019.538043869,1611318.8293304294
2022-10-22,2113782.7,1358045.504136969,1090208.7146846051,1630226.7154919622
2022-10-23,1730444.19,1375242.454706214,1125450.608220579,1650094.5433800318
2022-10-24,1247576.4,1359545.965271566,1087404.1644521113,1630413.6144396076
2022-10-25,1147298.24,1384046.5447661355,1096712.3931453668,1649549.6762336004
2022-10-26,1472998.4,1375400.6682816755,1107424.3218814838,1639614.4554763252
2022-10-27,1703100.62,1370662.5402667052,1102234.2828261259,1645510.6717318983
2022-10-28,1153200.07,1353006.744684311,1099884.364117011,1656076.4565144833
2022-10-29,1093227.71,1360547.1605130841,1075161.935296403,1629375.2453369424
2022-10-30,1893297.4,1379562.801587858,1105246.700348935,1648811.485138805
2022-10-31,1284064.81,1365765.1234332665,1106101.100404581,1633759.4830486884
2022-11-01,1469539.4,1392180.7578870263,1124198.1490131423,1668135.7147182082
2022-11-02,1202637.51,1385400.903479248,1106118.682699289,1661743.5847990036
2022-11-03,1125026.8,1382415.105466937,1112390.354850469,1646488.5469378664
2022-11-04,1293998.3800000001,1366335.901864424,1088373.9642843169,1622857.6174639899
2022-11-05,1833788.24,1375219.653370983,1099905.752991464,1647139.7425312353
2022-11-06,1326797.26,1395294.1582670205,1137540.6415209484,1683856.7368344436
2022-11-07,1161180.02,1382227.5412982123,1108578.1079724128,1649424.0518029835
